Year,Month,Day_of_week,Weekend,Trips,Med_Income_Orig,Pop_den_Orig,Per_Male_Orig,Working_age_Orig,Elderly_Orig,Avg_Hhold_Orig,Married_Orig,F_Married_Orig,HighSchool_higher_Orig,Bachelor_Higher_Orig,Commute_PC_Orig,Com_LU_Orig,Gov_LU_Orig,Ind_LU_Orig,Parks_LU_Orig,Res_LU_Orig,Med_Income_Des,Pop_den_Des,Per_Male_Des,Working_age_Des,Elderly_Des,Avg_Hhold_Des,Married_Des,F_Married_Des,HighSchool_higher_Des,Bachelor_Higher_Des,Com_LU_Des,Com_LU_Des,Gov_LU_Des,Ind_LU_Des,Parks_LU_Des,Res_LU_Des,Avgerage_Temp,Precipitation,Snow,Cases,Deaths,Hospitalizations,Positive_Rate,Partially_Vaccinated,Fully_Vaccinated,Stringency_Index
2,10,3,0,1,36214.2,6157.705812,0.475,0.717,0.04,2.55,0.188,0.221,0.871,0.515,0.678,0.003776979,0.202147554,0,0,0.105988378,93996.96,3243.248859,0.466,0.721,0.179,1.54,0.328,0.253,0.988,0.85,0.68,0.006109165,0.002805634,0,0.00468054,0.044035093,16,0,0,610,3,34,0.0539,0,0,55.09
2,11,2,0,1,31672.08,3870.570759,0.47,0.691,0.093,3.11,0.176,0.149,0.79,0.078,0.394,0.012922152,0.021566199,0.070934085,0,0.154970942,24542.08,2306.703486,0.46,0.603,0.12,2.68,0.119,0.115,0.693,0.112,0.255,0.073779033,0.04915106,0.072536255,0,0.072071616,17,0,0,2515,8,106,0.1323,0,0,56.02
2,11,4,0,7,95222.08,5521.705052,0.529,0.761,0.173,1.68,0.317,0.337,0.991,0.709,0.688,0,0.003743148,0,0,0.123539104,125240,6361.382716,0.56,0.941,0.036,1.61,0.285,0.285,0.943,0.757,0.758,0.295334021,0.05660954,0,0.020947931,0.022814064,12,0,0,2302,31,130,0.1142,0,0,61.11
2,7,4,0,2,126635,4474.121014,0.484,0.816,0.096,1.72,0.377,0.318,1,0.796,0.677,0.008090211,0.006357512,0,0.008991407,0.019550559,113736.52,12348.97162,0.532,0.815,0.065,1.97,0.339,0.337,0.979,0.79,0.684,0.058087344,0.031325174,0,0.001958969,0.236996932,26,0.61,0,345,6,30,0.0489,0,0,58.33
3,1,6,1,1,69995.52,14210.124,0.512,0.869,0.053,1.84,0.19,0.214,0.933,0.586,0.568,0.028085601,0.033347274,0,0.002447042,0.27129265,45953.16,7162.992201,0.383,0.59,0.15,1.96,0.581,0.299,0.878,0.43,0.518,0.010940484,0.003420199,0,0.003445234,0.068158881,-2,0,0,497,17,69,0.0936,0.023,0.005,57.41
3,6,4,0,2,97739.28,8582.327972,0.574,0.782,0.114,1.99,0.334,0.438,0.935,0.675,0.604,0.032218431,0.139316883,0.000485418,0.003497878,0.182765932,118653.12,7347.397389,0.508,0.692,0.203,2.04,0.401,0.412,0.945,0.76,0.497,0.034894581,0.02464973,0,0.000459593,0.2576815,27,0.58,0,35,2,9,0.0032,0.553,0.487,37.96
3,4,4,0,1,54005.72,14862.22481,0.561,0.751,0.214,1.63,0.328,0.326,0.868,0.543,0.616,0.096210303,0.007034787,0.003707465,0,0.202388039,48439.36,7074.858929,0.476,0.644,0.24,1.7,0.319,0.304,0.893,0.498,0.627,0.001458884,0.025844425,0,0,0.158091485,10,0,0,543,7,50,0.0452,0.459,0.342,50
3,1,3,0,1,31869.24,5977.951812,0.441,0.645,0.119,2.66,0.129,0.073,0.725,0.077,0.493,0.018744906,0.034625767,0.001021244,0,0.129230559,24542.08,2306.703486,0.46,0.603,0.12,2.68,0.119,0.115,0.693,0.112,0.255,0.073779033,0.04915106,0.072536255,0,0.072071616,3,0,0,1382,17,92,0.09,0.02,0.002,57.41
2,3,3,0,1,53954.88,4888.8767,0.518,0.653,0.28,1.45,0.468,0.34,0.956,0.531,0.597,0.008635304,0,0,0.031795927,0.086376599,55282.92,14213.45691,0.508,0.761,0.018,2.41,0.419,0.373,0.817,0.409,0.623,0.07858545,0.034374768,0.009619288,0.001004814,0.216265574,7,0,0,413,2,136,0.2884,0,0,82.41
3,6,4,0,8,75786.32,23678.40968,0.476,0.91,0.051,1.33,0.256,0.174,0.983,0.799,0.671,0.015327905,0.003504532,0,0,0.075426296,123392.4,3822.397204,0.474,0.807,0.102,1.61,0.349,0.306,0.994,0.886,0.63,0.020557297,0.015782345,0,0.212482125,0.135620619,28,0,0,39,2,15,0.0066,0.546,0.474,37.96
3,4,5,0,34,123392.4,3822.397204,0.474,0.807,0.102,1.61,0.349,0.306,0.994,0.886,0.63,0.020557297,0.015782345,0,0.212482125,0.135620619,133730.28,15302.79095,0.46,0.823,0.143,1.51,0.472,0.396,0.993,0.882,0.694,0.031007552,0.009480363,0,0.020535587,0.034216374,13,0,0,462,9,47,0.0622,0.328,0.177,51.85
2,12,6,1,2,133730.28,15302.79095,0.46,0.823,0.143,1.51,0.472,0.396,0.993,0.882,0.694,0.031007552,0.009480363,0,0.020535587,0.034216374,47630.88,11603.29483,0.484,0.739,0.156,1.65,0.288,0.295,0.969,0.714,0.677,0.135028467,0.008158249,0,0,0.198033006,0,0,0,609,22,74,0.1245,0,0,61.11
2,10,6,1,1,61871.04,2731.266311,0.414,0.63,0.199,2.67,0.333,0.242,0.868,0.207,0.416,0.026183001,0.053496827,0.013223249,0.001340889,0.176719228,135367.08,14904.09535,0.464,0.788,0.154,1.64,0.532,0.428,1,0.882,0.673,0.047927031,0.001666649,0,0.034408368,0.03946857,7,0,0,526,10,54,0.102,0,0,56.02
2,10,0,0,1,91967.08,10748.59996,0.477,0.734,0.094,2.65,0.393,0.353,0.826,0.376,0.478,0.035240599,0.012894494,0,0,0.174010813,85888.6,9927.469435,0.534,0.841,0.079,2,0.278,0.32,0.93,0.706,0.626,0.02819778,0.013861909,0.01731024,0.003760928,0.190625392,8,0.13,0,1166,4,59,0.0819,0,0,54.63
3,6,3,0,2,186775,10070.47262,0.501,0.798,0.034,2.42,0.395,0.468,0.982,0.864,0.607,0.041275611,0,0.002978484,0,0.172414506,184927.4,13792.66154,0.49,0.854,0.062,1.64,0.449,0.403,0.997,0.905,0.649,0.108184837,0.010487887,0.003748907,0.00885466,0.077963469,23,0,0,35,2,7,0.0033,0.552,0.485,37.96
3,2,6,1,1,171120,12389.04938,0.516,0.764,0.049,2.67,0.356,0.364,0.981,0.858,0.663,0.021401167,0.002924257,0,0,0.141411392,164164.84,8063.566111,0.5,0.794,0.061,1.82,0.438,0.399,0.944,0.793,0.511,0.106615281,0.09572498,0.029282816,0.002352494,0.146393413,-2,0.51,20.3,157,8,24,0.0351,0.121,0.05,54.63
2,12,1,0,1,135288.96,14177.20228,0.502,0.887,0.028,1.67,0.454,0.428,0.988,0.892,0.721,0.111274819,0.013904555,0,0.01919384,0.066354501,41354,4560.803911,0.444,0.679,0.127,3.18,0.263,0.142,0.834,0.088,0.388,0.007714055,0.031266702,0.019850826,0,0.134455637,2,0,0,2059,34,87,0.1163,0,0,61.11
3,3,3,0,4,97739.28,8582.327972,0.574,0.782,0.114,1.99,0.334,0.438,0.935,0.675,0.604,0.032218431,0.139316883,0.000485418,0.003497878,0.182765932,78876.4,8070.844313,0.488,0.826,0.105,1.55,0.344,0.283,0.967,0.765,0.66,0.027076335,0.01411433,0.002750757,0.00075002,0.124703754,12,0.05,0,344,1,31,0.029,0.183,0.101,54.63
2,10,4,0,3,169122.36,11142.36228,0.491,0.869,0.076,1.56,0.377,0.341,0.997,0.922,0.695,0.068033104,0.006621534,0.00366556,0.00278221,0.050580965,153688.08,6604.929178,0.499,0.808,0.027,2.41,0.511,0.515,0.959,0.77,0.483,0.026537339,0.016692737,0.054058579,0.002589557,0.133655111,13,1.24,0,1018,4,73,0.0904,0,0,54.63
3,1,4,0,1,27720.2,6444.927772,0.401,0.62,0.074,2.53,0.201,0.143,0.846,0.233,0.608,0.011443507,0.039185897,0,0,0.13038523,50975.16,11701.37503,0.53,0.682,0.139,2.43,0.365,0.359,0.846,0.373,0.52,0.026306969,0.01825833,0,0.000708096,0.221027381,-1,0.61,12.7,266,20,82,0.0853,0.014,0,61.11
3,4,2,0,1,45183.12,3550.657805,0.462,0.609,0.185,3.27,0.345,0.266,0.853,0.178,0.448,0.009674472,0.02490391,0.058008535,0,0.285562062,135367.08,14904.09535,0.464,0.788,0.154,1.64,0.532,0.428,1,0.882,0.673,0.047927031,0.001666649,0,0.034408368,0.03946857,22,0,0,834,3,57,0.0541,0.352,0.2,51.85
2,7,3,0,2,68492.64,4389.481891,0.588,0.759,0.095,1.94,0.223,0.316,0.882,0.454,0.62,0.031609439,0.287974167,0.000535223,0.000430931,0.071521106,99150.4,7946.977566,0.407,0.676,0.297,1.53,0.55,0.378,0.982,0.814,0.643,0.033887404,0.175674727,0,0.023157887,0.040141326,28,0.89,0,288,8,29,0.0453,0,0,58.33
3,3,3,0,3,68492.64,4389.481891,0.588,0.759,0.095,1.94,0.223,0.316,0.882,0.454,0.62,0.031609439,0.287974167,0.000535223,0.000430931,0.071521106,149832.92,10586.22539,0.545,0.827,0.074,2.16,0.23,0.277,0.946,0.778,0.63,0.062785223,0.009959307,0,0,0.19673925,5,0.33,0,416,3,37,0.0351,0.223,0.121,54.63
2,3,2,0,1,201643.84,9062.520697,0.484,0.677,0.056,2.88,0.559,0.494,0.971,0.826,0.476,0.047124484,0.032024619,0,0,0.371623134,163556,11721.11567,0.594,0.853,0.023,2.07,0.29,0.398,0.995,0.862,0.686,0.031625911,0.010678931,0,0,0.31405111,5,0,0,13,0,9,0.125,0,0,13.89
3,3,6,1,2,159994.72,5479.182807,0.477,0.864,0.034,1.9,0.378,0.329,0.991,0.793,0.587,0.05134316,0.000929131,0.029494571,0,0.072739333,177998.28,11753.75594,0.539,0.863,0.021,2.24,0.374,0.453,0.972,0.812,0.612,0.046217573,0.02645794,0,0,0.18605814,4,0,0,173,4,13,0.0436,0.165,0.087,54.63
3,2,5,0,1,48841.12,17126.2229,0.524,0.805,0.054,1.93,0.265,0.21,0.939,0.541,0.683,0.011237709,0,0,0,0.179886307,209507.92,2158.616359,0.438,0.933,0.061,1.59,0.227,0.148,0.992,0.94,0.733,0.034704219,0.012352627,0,0.025860518,0.009460257,6,0,0,179,7,20,0.0372,0.14,0.068,54.63
3,3,1,0,1,180860.2,11202.18865,0.528,0.874,0.025,2.14,0.356,0.356,0.991,0.914,0.632,0.029966408,0.00946927,0,0.0014037,0.125650658,117552,9027.915275,0.475,0.73,0.062,2.25,0.372,0.427,0.958,0.779,0.502,0.014004367,0.017530807,0,0,0.1698805,14,0,0,723,3,41,0.0461,0.3,0.157,51.85
2,9,4,0,1,185655.28,7720.178708,0.518,0.791,0.062,2.06,0.444,0.488,0.989,0.88,0.556,0.037337137,0.011599743,0.001966987,0,0.184791376,51322.36,19477.89543,0.558,0.742,0.08,2.13,0.261,0.392,0.734,0.353,0.686,0.090336082,0.025289929,0.005777627,0.00459271,0.149120574,20,0,0,397,2,25,0.0605,0,0,55.09
2,3,2,0,1,58900,13261.76519,0.554,0.742,0.172,1.59,0.337,0.384,0.947,0.611,0.57,0,0.05307868,0,0,0.168942039,96230.2,41035.94501,0.509,0.823,0.126,1.51,0.264,0.242,0.958,0.799,0.745,0.012889473,0.020317414,0,0,0.057651884,6,0.08,0,0,0,3,0,0,0,13.89
3,7,6,1,4,158846.48,12330.66714,0.532,0.83,0.034,2.31,0.351,0.378,0.976,0.866,0.529,0.054757045,0.031098923,0,0,0.308629896,186233.12,10391.27393,0.511,0.827,0.033,1.87,0.453,0.512,0.995,0.9,0.55,0.06628766,0.001274324,0.007489319,0,0.251429757,28,0,0,123,1,8,0.0468,0.581,0.52,32.41
3,3,3,0,5,187274.72,3412.905497,0.513,0.836,0.035,1.79,0.42,0.425,0.99,0.841,0.6,0.09582844,0.009420857,0.094308484,0.005731105,0.053664057,69608.64,5709.16661,0.48,0.837,0.108,2.7,0.271,0.213,0.96,0.752,0.607,0.020843553,0.292455101,0,0.032745622,0.107278107,7,0.28,0,669,3,34,0.0534,0.267,0.14,54.63
3,7,3,0,1,74299.56,7282.396376,0.51,0.764,0.114,2.9,0.485,0.416,0.742,0.258,0.251,0.057572511,0.01181433,0.001366766,0.000936746,0.420006535,106896.68,26611.20588,0.397,0.58,0.379,1.55,0.636,0.484,0.989,0.813,0.741,0.028350004,0,0,0.079286339,0.127963102,19,0,0,73,0,5,0.0094,0.568,0.508,34.26
2,7,4,0,1,108564.48,20361.74053,0.514,0.816,0.112,1.58,0.324,0.309,0.993,0.824,0.635,0.007633211,0,0,0,0.064822942,74299.56,7282.396376,0.51,0.764,0.114,2.9,0.485,0.416,0.742,0.258,0.251,0.057572511,0.01181433,0.001366766,0.000936746,0.420006535,26,0,0,326,3,26,0.0403,0,0,58.33
3,7,4,0,2,148864.48,2306.730211,0.536,0.797,0.044,2.18,0.394,0.442,0.989,0.745,0.396,0.085620816,0.010884085,0.082297468,0,0.073469801,180860.2,11202.18865,0.528,0.874,0.025,2.14,0.356,0.356,0.991,0.914,0.632,0.029966408,0.00946927,0,0.0014037,0.125650658,28,0,0,222,2,12,0.0345,0.58,0.519,32.41
2,8,0,0,24,126635,4474.121014,0.484,0.816,0.096,1.72,0.377,0.318,1,0.796,0.677,0.008090211,0.006357512,0,0.008991407,0.019550559,125240,6361.382716,0.56,0.941,0.036,1.61,0.285,0.285,0.943,0.757,0.758,0.295334021,0.05660954,0,0.020947931,0.022814064,25,0,0,493,3,28,0.054,0,0,58.33
3,4,5,0,1,108757.92,5761.415416,0.496,0.681,0.116,2.94,0.556,0.488,0.926,0.36,0.29,0.02975227,0.02131723,0,0.000756285,0.221813493,100213.08,3264.350098,0.502,0.658,0.176,2.32,0.493,0.428,0.929,0.398,0.191,0.02049959,0.163928005,0.006603859,0,0.204384689,13,0.05,0,410,10,45,0.0696,0.439,0.307,50
3,4,3,0,11,117972.36,4911.908695,0.511,0.766,0.083,2.03,0.307,0.318,0.916,0.621,0.667,0.00529833,0.055940017,0,0,0.049008002,99150.4,7946.977566,0.407,0.676,0.297,1.53,0.55,0.378,0.982,0.814,0.643,0.033887404,0.175674727,0,0.023157887,0.040141326,16,0.81,0,852,6,63,0.0625,0.359,0.207,51.85
2,6,3,0,2,132863.52,7648.310372,0.485,0.772,0.125,2.18,0.5,0.435,0.922,0.686,0.485,0.051740044,0.030345498,0.000687662,0.000403429,0.233192326,55282.92,14213.45691,0.508,0.761,0.018,2.41,0.419,0.373,0.817,0.409,0.623,0.07858545,0.034374768,0.009619288,0.001004814,0.216265574,22,0,0,203,10,28,0.0596,0,0,73.15
3,5,5,0,1,48997.36,8401.566855,0.529,0.794,0.133,1.98,0.366,0.336,0.924,0.762,0.763,0.057304248,0.051074801,0,0,0.201590246,184514.48,4329.430206,0.517,0.694,0.146,2.19,0.417,0.455,0.927,0.756,0.464,0.123438816,0.049460341,0.038875451,0.00044374,0.155355676,17,0,0,348,4,56,0.0672,0.461,0.346,50
2,12,4,0,1,118242.68,8318.835601,0.498,0.865,0.056,2.06,0.444,0.37,0.946,0.736,0.521,0.026941412,0.071740165,0,0.001241598,0.159166791,47867.72,3865.54731,0.445,0.61,0.098,3.61,0.454,0.363,0.753,0.13,0.396,0.019725336,0.032360515,0.216124571,0,0.157307147,0,0,0,1300,19,90,0.0796,0.003,0,61.11
3,3,0,0,1,50437,6848.437178,0.52,0.735,0.054,3.45,0.392,0.355,0.643,0.11,0.36,0.125004886,0.01382658,0.120862828,0,0.193431117,184927.4,13792.66154,0.49,0.854,0.062,1.64,0.449,0.403,0.997,0.905,0.649,0.108184837,0.010487887,0.003748907,0.00885466,0.077963469,-1,0,0,312,2,29,0.0227,0.145,0.071,54.63
3,7,2,0,1,55282.92,14213.45691,0.508,0.761,0.018,2.41,0.419,0.373,0.817,0.409,0.623,0.07858545,0.034374768,0.009619288,0.001004814,0.216265574,59776.68,16429.17705,0.512,0.691,0.159,1.91,0.448,0.36,0.903,0.49,0.624,0.025977294,0.010967278,0,0,0.13374825,25,0,0,138,2,7,0.0174,0.573,0.513,34.26
2,7,2,0,2,38948.4,1030.291423,0.451,0.654,0.072,2.53,0.189,0.148,0.864,0.175,0.351,0.064345905,0.03869631,0.13817633,0.018787433,0.06863903,31357.12,5846.020962,0.459,0.6,0.187,2.47,0.207,0.194,0.811,0.115,0.413,0.011731863,0.028847648,0.002400677,0.016165164,0.333484155,28,0,0,446,3,19,0.0554,0,0,58.33
2,12,1,0,1,50967.72,7758.985478,0.496,0.665,0.128,3.04,0.464,0.403,0.714,0.157,0.385,0.158310635,0,0.042814021,0,0.199251334,57363.64,3641.32978,0.451,0.676,0.151,2.61,0.364,0.273,0.81,0.17,0.35,0.016850481,0.044451834,0.094870485,0,0.170552404,-1,0,0,2189,35,141,0.1257,0,0,61.11
3,3,2,0,1,91967.08,10748.59996,0.477,0.734,0.094,2.65,0.393,0.353,0.826,0.376,0.478,0.035240599,0.012894494,0,0,0.174010813,49561.56,9616.46695,0.498,0.667,0.057,3.49,0.445,0.453,0.649,0.097,0.51,0.039541755,0.017193857,0.012742476,0,0.229459126,4,0,0,705,4,49,0.049,0.307,0.161,51.85
2,11,2,0,1,38349.48,5581.871653,0.5,0.686,0.136,2.88,0.252,0.194,0.779,0.1,0.458,0.027403438,0.027238643,0.009876859,0,0.25609125,80153.6,27454.25954,0.482,0.791,0.193,1.38,0.174,0.149,0.959,0.67,0.773,0.033463218,0.057406755,0.001487259,0.009598205,0.110101481,7,0,0,2327,17,124,0.1223,0,0,57.87
3,7,5,0,5,84592.8,8525.97535,0.508,0.728,0.091,2.74,0.395,0.372,0.863,0.419,0.459,0.035265101,0,0,0,0.24333509,187274.72,3412.905497,0.513,0.836,0.035,1.79,0.42,0.425,0.99,0.841,0.6,0.09582844,0.009420857,0.094308484,0.005731105,0.053664057,21,0.28,0,48,0,7,0.0076,0.57,0.51,34.26
3,3,1,0,1,123392.4,3822.397204,0.474,0.807,0.102,1.61,0.349,0.306,0.994,0.886,0.63,0.020557297,0.015782345,0,0.212482125,0.135620619,107467.08,11493.73647,0.511,0.742,0.074,2.77,0.394,0.396,0.859,0.525,0.333,0.02535223,0.047911956,0,0,0.18395924,15,0.33,0,560,5,44,0.0364,0.252,0.133,54.63
2,8,0,0,1,44296.52,6247.129252,0.499,0.648,0.233,2.62,0.541,0.489,0.586,0.265,0.583,0.04472137,0.008042365,0.020838458,0.00095337,0.121056066,101231.12,32731.17839,0.418,0.849,0.098,1.45,0.379,0.279,1,0.886,0.724,0.018686809,0.015368824,0,0,0.178906155,27,0.81,0,376,1,30,0.0495,0,0,58.33
2,6,5,0,1,91211.92,6874.892495,0.422,0.733,0.083,2.46,0.394,0.271,0.952,0.65,0.637,0.023889105,0,0,0,0.19120951,141794,2549.340139,0.466,0.893,0.036,1.91,0.242,0.195,0.944,0.714,0.634,0.066070659,0.156557188,0.046181541,0.001852403,0.033804549,28,0.97,0,125,10,20,0.0518,0,0,73.15
3,6,1,0,2,52232.52,14172.41754,0.543,0.824,0.14,1.49,0.264,0.287,0.957,0.557,0.637,0.05709627,0.024393733,0,0,0.193424782,102798.48,9195.253967,0.488,0.791,0.107,1.95,0.34,0.3,0.945,0.654,0.537,0.059795079,0.028420645,0.003099083,0,0.270253769,27,1.5,0,52,2,4,0.008,0.562,0.499,34.26
2,10,2,0,3,126179.92,11082.88832,0.479,0.913,0.063,1.49,0.348,0.292,0.995,0.911,0.693,0.121137046,0.01464546,0,0.0160552,0.041672493,211730,9604.931843,0.538,0.739,0.036,2.67,0.504,0.578,0.984,0.893,0.445,0.03032,0,0,0,0.216126037,19,0,0,549,1,38,0.0436,0,0,55.09
2,7,1,0,1,99150.4,7946.977566,0.407,0.676,0.297,1.53,0.55,0.378,0.982,0.814,0.643,0.033887404,0.175674727,0,0.023157887,0.040141326,47630.88,11603.29483,0.484,0.739,0.156,1.65,0.288,0.295,0.969,0.714,0.677,0.135028467,0.008158249,0,0,0.198033006,24,0,0,324,3,23,0.0389,0,0,58.33
3,5,2,0,1,91109,9445.377602,0.494,0.749,0.104,2.27,0.487,0.413,0.919,0.578,0.529,0.073832381,0.057539486,0,0.000778221,0.358484734,69608.64,5709.16661,0.48,0.837,0.108,2.7,0.271,0.213,0.96,0.752,0.607,0.020843553,0.292455101,0,0.032745622,0.107278107,11,0,0,478,5,48,0.0361,0.469,0.363,50
2,6,3,0,1,50763.12,3658.770094,0.395,0.68,0.124,2.67,0.227,0.154,0.77,0.193,0.563,0.024932844,0.038229865,0.10849278,0,0.171111076,27981.84,1555.281847,0.518,0.629,0.121,3.02,0.24,0.137,0.895,0.15,0.462,0.004379008,0.030322983,0.000881914,0,0.046045668,23,0,0,249,11,23,0.0403,0,0,73.15
2,10,6,1,2,78131.16,11125.75218,0.473,0.79,0.07,2.08,0.228,0.196,0.888,0.578,0.44,0.027718029,0.006718573,0.001759182,0.000160412,0.156970741,149832.92,10586.22539,0.545,0.827,0.074,2.16,0.23,0.277,0.946,0.778,0.63,0.062785223,0.009959307,0,0,0.19673925,7,0,0,526,10,54,0.102,0,0,56.02
2,3,3,0,3,58400.28,8388.309911,0.46,0.805,0.093,2.13,0.222,0.216,0.712,0.454,0.65,0.052605182,0.060439461,0.052833541,0,0.144300626,47994.2,15035.08242,0.54,0.754,0.076,2.84,0.22,0.306,0.958,0.679,0.723,0.024995174,0.005889979,0,0.003652715,0.22361757,8,0,0,21,0,8,0.0845,0,0,17.59
2,6,4,0,2,156091.2,25363.28322,0.441,0.684,0.25,1.7,0.481,0.38,0.992,0.807,0.624,0.00149357,0.008686766,0,0.003810181,0.115065831,74847.64,29141.31953,0.456,0.754,0.177,1.47,0.254,0.191,0.977,0.79,0.735,0.024852078,0,0,0.002058831,0.178025987,25,3.96,0,220,13,31,0.0396,0,0,55.56
3,5,2,0,5,184514.48,4329.430206,0.517,0.694,0.146,2.19,0.417,0.455,0.927,0.756,0.464,0.123438816,0.049460341,0.038875451,0.00044374,0.155355676,113736.52,12348.97162,0.532,0.815,0.065,1.97,0.339,0.337,0.979,0.79,0.684,0.058087344,0.031325174,0,0.001958969,0.236996932,11,0,0,478,5,48,0.0361,0.469,0.363,50
2,7,4,0,1,55708.24,8779.783567,0.504,0.656,0.132,3.12,0.493,0.477,0.687,0.274,0.461,0.025098879,0.002609809,0,0,0.137416338,80153.6,27454.25954,0.482,0.791,0.193,1.38,0.174,0.149,0.959,0.67,0.773,0.033463218,0.057406755,0.001487259,0.009598205,0.110101481,27,0,0,176,5,29,0.0425,0,0,55.56
3,4,0,0,2,99150.4,7946.977566,0.407,0.676,0.297,1.53,0.55,0.378,0.982,0.814,0.643,0.033887404,0.175674727,0,0.023157887,0.040141326,118653.12,7347.397389,0.508,0.692,0.203,2.04,0.401,0.412,0.945,0.76,0.497,0.034894581,0.02464973,0,0.000459593,0.2576815,15,0,0,648,5,59,0.0396,0.444,0.315,50
2,9,4,0,1,28720.88,5750.494649,0.443,0.659,0.164,2.41,0.206,0.116,0.803,0.2,0.169,0.032552971,0.037569526,0,0.002711556,0.26012706,125240,6361.382716,0.56,0.941,0.036,1.61,0.285,0.285,0.943,0.757,0.758,0.295334021,0.05660954,0,0.020947931,0.022814064,21,0,0,380,3,39,0.052,0,0,55.09
3,4,2,0,2,145266,3849.316793,0.55,0.817,0.118,1.69,0.329,0.383,0.971,0.822,0.634,0.006462968,0.014048601,0.001491151,0.25253595,0.059823441,107159.56,21496.29248,0.436,0.799,0.161,1.46,0.382,0.267,0.986,0.857,0.637,0.043294354,0.00517611,0,0.006203543,0.235032439,22,0,0,834,3,57,0.0541,0.352,0.2,51.85
2,7,1,0,4,163857.32,11928.10127,0.458,0.754,0.038,2.38,0.532,0.466,0.989,0.837,0.515,0.059668832,0.021809807,0,0,0.350780792,99150.4,7946.977566,0.407,0.676,0.297,1.53,0.55,0.378,0.982,0.814,0.643,0.033887404,0.175674727,0,0.023157887,0.040141326,25,0.15,0,291,1,36,0.0425,0,0,58.33
3,5,5,0,1,125401.2,9605.8141,0.504,0.803,0.082,2.41,0.342,0.392,0.965,0.646,0.6,0.017148123,0.026424013,0,0,0.20779332,176058.92,9215.186755,0.542,0.879,0.012,2.13,0.292,0.33,0.972,0.844,0.697,0.056252174,0.000855105,0,0,0.095123958,12,0,0,89,6,24,0.0239,0.528,0.445,50
3,7,2,0,1,51150,13738.84835,0.492,0.691,0.185,1.8,0.379,0.264,0.898,0.404,0.421,0.027035031,0.028709457,0.002886169,0.001653546,0.281507654,125240,6361.382716,0.56,0.941,0.036,1.61,0.285,0.285,0.943,0.757,0.758,0.295334021,0.05660954,0,0.020947931,0.022814064,25,0,0,138,2,7,0.0174,0.573,0.513,34.26
3,1,6,1,1,209507.92,2158.616359,0.438,0.933,0.061,1.59,0.227,0.148,0.992,0.94,0.733,0.034704219,0.012352627,0,0.025860518,0.009460257,106950,2147.288537,0.483,0.789,0.124,1.62,0.268,0.257,0.95,0.686,0.559,0.165670158,0.050297052,0.121523621,0,0.069537939,0,0.25,172.7,160,16,44,0.0542,0.063,0.018,57.41
3,1,4,0,1,58332.08,5399.497586,0.488,0.622,0.184,3.45,0.444,0.313,0.724,0.143,0.291,0.104143178,0.048444713,0.034155047,0,0.356915255,96488.12,3737.123266,0.493,0.623,0.172,2.55,0.522,0.482,0.927,0.339,0.266,0.031021605,0.032816415,0,0,0.316950171,-1,0.61,12.7,266,20,82,0.0853,0.014,0,61.11
2,10,5,0,8,69995.52,14210.124,0.512,0.869,0.053,1.84,0.19,0.214,0.933,0.586,0.568,0.028085601,0.033347274,0,0.002447042,0.27129265,187274.72,3412.905497,0.513,0.836,0.035,1.79,0.42,0.425,0.99,0.841,0.6,0.09582844,0.009420857,0.094308484,0.005731105,0.053664057,8,0.03,0,1068,10,86,0.1378,0,0,56.02
2,9,3,0,1,75069.6,6491.256315,0.467,0.688,0.126,3.07,0.497,0.445,0.766,0.317,0.466,0.069814114,0.015356209,0.071829785,0,0.150570091,117606.56,7473.339533,0.49,0.847,0.092,2.03,0.268,0.252,0.975,0.729,0.651,0.040321537,0.006486046,0,0.000551319,0.167668688,20,0,0,409,5,25,0.0463,0,0,55.09
3,5,6,1,1,89846.68,8825.577844,0.457,0.789,0.137,1.58,0.332,0.256,0.98,0.788,0.671,0.005936397,0.003026216,0,0.000671932,0.075842309,130316.56,17831.13636,0.452,0.846,0.084,1.77,0.373,0.333,0.975,0.776,0.662,0.035053983,0.024272404,0.002756814,0,0.202582512,9,1.6,0,164,9,47,0.0415,0.477,0.379,50
2,3,0,0,1,22484.92,5990.651581,0.44,0.583,0.049,2.54,0.145,0.07,0.931,0.232,0.425,0.019725959,0.015475793,0.000439115,0,0.123096495,25300.96,10682.6816,0.429,0.679,0.106,2.05,0.159,0.132,0.771,0.068,0.622,0.029236998,0.001368845,0.009630782,0,0.154149205,3,0.03,0,78,1,17,0.0964,0,0,40.74
3,3,4,0,1,28720.88,5750.494649,0.443,0.659,0.164,2.41,0.206,0.116,0.803,0.2,0.169,0.032552971,0.037569526,0,0.002711556,0.26012706,53663.48,2911.633637,0.411,0.701,0.202,2.65,0.235,0.187,0.898,0.294,0.32,0.016483171,0.011034529,0.003718245,0,0.244609478,3,0,0,291,5,26,0.0282,0.16,0.084,54.63
2,12,4,0,1,125240,6361.382716,0.56,0.941,0.036,1.61,0.285,0.285,0.943,0.757,0.758,0.295334021,0.05660954,0,0.020947931,0.022814064,145700,7905.891824,0.592,0.881,0.029,2.2,0.244,0.349,0.993,0.891,0.711,0.04979928,0.001607606,0,0.086121692,0.141822927,4,0,0,1854,32,108,0.112,0,0,61.11
